"NUTS_ID","LEVL_CODE","CNTR_CODE","NAME_LATN","NUTS_NAME","MOUNT_TYPE","URBN_TYPE","COAST_TYPE","region_id","psi_mean_am","psi_equiv_days_per_year_am","psi_interannual_sd_am","psi_mean_rape","psi_equiv_days_rape","psi_equiv_days_per_year_rape","psi_deficit_days_rape","psi_deficit_days_per_year_rape","psi_interannual_sd_rape","crop_frac_rape","crop_suit_rape","crop_bad_rape","psi_mean_temf","psi_equiv_days_temf","psi_equiv_days_per_year_temf","psi_deficit_days_temf","psi_deficit_days_per_year_temf","psi_interannual_sd_temf","crop_frac_temf","crop_suit_temf","crop_bad_temf","psi_mean_sunf","psi_equiv_days_sunf","psi_equiv_days_per_year_sunf","psi_deficit_days_sunf","psi_deficit_days_per_year_sunf","psi_interannual_sd_sunf","crop_frac_sunf","crop_suit_sunf","crop_bad_sunf","lisa_i_crop_bad_rape","lisa_p_crop_bad_rape","lisa_cl_crop_bad_rape","lisa_sig_crop_bad_rape","lisa_i_crop_bad_temf","lisa_p_crop_bad_temf","lisa_cl_crop_bad_temf","lisa_sig_crop_bad_temf","lisa_i_crop_bad_sunf","lisa_p_crop_bad_sunf","lisa_cl_crop_bad_sunf","lisa_sig_crop_bad_sunf","crop","metric","rank","value"
"DE80",2,"DE","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern",NA,NA,NA,"DE80",0.190226897597313,11.6038417816162,0.083348423242569,0.190226897597313,139.24609375,11.6038417816162,592.75390625,49.3961601257324,0.083348423242569,0.0512197390198708,0.00967233814299107,2.5690290927887,0.109572753310204,47.3354301452637,3.94461917877197,384.664581298828,32.0553817749023,0.0681481212377548,0.00120059540495276,0.000132098779431544,0.0388053469359875,0.683127224445343,262.320861816406,21.860071182251,121.679153442383,10.139928817749,0.117325842380524,0.000506478361785412,0.000348887871950865,0.00515862833708525,3.13488472890089,0.0645975423805244,"High-High","Not significant",-0.0295029333775517,0.966347604391678,"Low-High","Not significant",0.153864250346524,0.107805782717783,"High-High","Not significant","rape","crop_bad",1,2.5690290927887
"DED4",2,"DE","Chemnitz","Chemnitz",NA,NA,NA,"DED4",0.185581415891647,11.3204669952393,0.0836927965283394,0.185581415891647,135.845596313477,11.3204669952393,596.154418945312,49.6795349121094,0.0836927965283394,0.0426254272460938,0.00836618151515722,2.08981394767761,0.133651077747345,57.7372665405273,4.81143856048584,374.262725830078,31.1885604858398,0.0763945430517197,0.00473948195576668,0.000787100114393979,0.142285749316216,0.630404651165009,242.075378417969,20.1729488372803,141.924606323242,11.8270502090454,0.116630710661411,0.000737923430278897,0.000480985152535141,0.00822202581912279,3.76208444644423,0.000798355008684111,"High-High","High-High",0.109470997626925,0.455413861216207,"Low-Low","Not significant",0.359217845221459,0.285078777038669,"High-High","Not significant","rape","crop_bad",2,2.08981394767761
"DEF0",2,"DE","Schleswig-Holstein","Schleswig-Holstein",NA,NA,NA,"DEF0",0.154202789068222,9.40637016296387,0.0860830396413803,0.154202789068222,112.876449584961,9.40637016296387,619.12353515625,51.5936317443848,0.0860830396413803,0.0386143401265144,0.005850815679878,2.0127284526825,0.0847296640276909,36.603214263916,3.05026769638062,395.396789550781,32.9497337341309,0.0665074437856674,0.0136487940326333,0.00121960195247084,0.447450935840607,0.619544625282288,237.905136108398,19.8254280090332,146.094879150391,12.1745729446411,0.143228784203529,0.000421445380197838,0.000275343132670969,0.00467527052387595,1.87353651133091,0.144895581392234,"High-High","Not significant",0.176435174967977,0.60127132085919,"High-High","Not significant",-0.0347235442067074,0.552076972587695,"High-Low","Not significant","rape","crop_bad",3,2.0127284526825
"DEG0",2,"DE","Thüringen","Thüringen",NA,NA,NA,"DEG0",0.194785311818123,11.8819046020508,0.0855444669723511,0.194785311818123,142.582855224609,11.8819046020508,589.417114257812,49.1180953979492,0.0855444669723511,0.039261631667614,0.00790563225746155,1.91271603107452,0.141333669424057,61.0561408996582,5.08801174163818,370.943878173828,30.9119892120361,0.079742044210434,0.00439339457079768,0.000704075035173446,0.1328154951334,0.651399910449982,250.137573242188,20.8447971343994,133.862426757812,11.1552028656006,0.126267567276955,0.000588110240641981,0.000392778369132429,0.00625062035396695,2.10731804389521,0.0108073394126616,"High-High","High-High",0.097407196192349,0.407840787398498,"Low-Low","Not significant",0.174199786251945,0.185244340937301,"High-High","Not significant","rape","crop_bad",4,1.91271603107452
"DED5",2,"DE","Leipzig","Leipzig",NA,NA,NA,"DED5",0.266480445861816,16.2553062438965,0.0973696783185005,0.266480445861816,195.063690185547,16.2553062438965,536.936340332031,44.7446937561035,0.0973696783185005,0.0397649295628071,0.0105720870196819,1.78076338768005,0.190646022558212,82.3590774536133,6.86325645446777,349.640930175781,29.1367435455322,0.0985371693968773,0.00490598194301128,0.000934490351937711,0.142973706126213,0.722191274166107,277.321441650391,23.1101207733154,106.678573608398,8.8898811340332,0.09388367831707,0.000901417108252645,0.000651266367640346,0.00800482463091612,3.30850268175764,0.000229407320119368,"High-High","High-High",0.127663839973836,0.319111050798684,"Low-Low","Not significant",0.827150956531726,0.0120657239966561,"High-High","High-High","rape","crop_bad",5,1.78076338768005
"DEB2",2,"DE","Trier","Trier",NA,NA,NA,"DEB2",0.201299220323563,12.2792530059814,0.0892703235149384,0.201299220323563,147.351028442383,12.2792530059814,584.64892578125,48.7207489013672,0.0892703235149384,0.0344294309616089,0.00708760134875774,1.66785144805908,0.154853537678719,66.896728515625,5.5747275352478,365.103271484375,30.425271987915,0.102544672787189,0,0,0,0.637994229793549,244.989791870117,20.4158153533936,139.010208129883,11.5841846466064,0.163690477609634,0.000311133306240663,0.000203996081836522,0.00342839094810188,0.386752431632934,0.668613138397761,"High-High","Not significant",0.265109419896466,0.502094909152507,"Low-Low","Not significant",0.00918996928771367,0.855933651362218,"Low-Low","Not significant","rape","crop_bad",6,1.66785144805908
"DED2",2,"DE","Dresden","Dresden",NA,NA,NA,"DED2",0.242762744426727,14.8085279464722,0.0957769826054573,0.242762744426727,177.702331542969,14.8085279464722,554.297668457031,46.1914710998535,0.0957769826054573,0.0325184911489487,0.00779385399073362,1.50820302963257,0.175206959247589,75.6894073486328,6.30745029449463,356.310577392578,29.6925487518311,0.0954140350222588,0.00362827582284808,0.000639787002000958,0.107585594058037,0.699290037155151,268.52734375,22.3772811889648,115.472633361816,9.62271976470947,0.116077601909637,0.000722443161066622,0.000506192911416292,0.00692000892013311,2.56100733360513,0.00269994414240233,"High-High","High-High",0.166059773392927,0.445492221334438,"Low-Low","Not significant",0.675055932321136,0.00792838450432643,"High-High","High-High","rape","crop_bad",7,1.50820302963257
"DEE0",2,"DE","Sachsen-Anhalt","Sachsen-Anhalt",NA,NA,NA,"DEE0",0.25037407875061,15.272819519043,0.0947787240147591,0.25037407875061,183.273834228516,15.272819519043,548.726196289062,45.727180480957,0.0947787240147591,0.0329268425703049,0.008290178142488,1.50283646583557,0.177828446030617,76.8218994140625,6.40182399749756,355.178100585938,29.5981769561768,0.0913969948887825,0.00199498585425317,0.000361703860107809,0.0587981566786766,0.719459116458893,276.272277832031,23.0226917266846,107.72770690918,8.97730922698975,0.102088168263435,0.0017920951358974,0.00129869778174907,0.0157887190580368,1.43185521296615,0.0292170545987826,"High-High","High-High",0.12653325685606,0.606553722960601,"Low-Low","Not significant",1.14493892090474,0.178312807309271,"High-High","Not significant","rape","crop_bad",8,1.50283646583557
"DEB1",2,"DE","Koblenz","Koblenz",NA,NA,NA,"DEB1",0.219384461641312,13.3824510574341,0.0920987874269485,0.219384461641312,160.589416503906,13.3824510574341,571.410583496094,47.6175498962402,0.0920987874269485,0.0302460547536612,0.00683336658403277,1.42817401885986,0.173976615071297,75.1578979492188,6.26315832138062,356.842132568359,29.7368431091309,0.109552890062332,0.00286286789923906,0.000476404296932742,0.0859126895666122,0.656266868114471,252.006484985352,21.0005397796631,131.993515014648,10.9994611740112,0.151506721973419,0.000335830147378147,0.000227547643589787,0.00346503918990493,0.452717229718131,0.417379349766811,"High-High","Not significant",0.193544633067195,0.255604282982948,"Low-Low","Not significant",0.0204500786976372,0.583862335563607,"Low-Low","Not significant","rape","crop_bad",9,1.42817401885986
"DEB3",2,"DE","Rheinhessen-Pfalz","Rheinhessen-Pfalz",NA,NA,NA,"DEB3",0.294398337602615,17.9582977294922,0.113419927656651,0.294398337602615,215.499572753906,17.9582977294922,516.500427246094,43.0417022705078,0.113419927656651,0.0314186774194241,0.0093730054795742,1.3447859287262,0.239337623119354,103.393859863281,8.61615467071533,328.606140136719,27.3838481903076,0.134005725383759,0.00839501712471247,0.00218571093864739,0.223535031080246,0.737905859947205,283.355865478516,23.6129875183105,100.644149780273,8.38701343536377,0.146182686090469,0.000425617472501472,0.000317805912345648,0.00344996969215572,0.33775369028136,0.444931330455307,"High-High","Not significant",-9.88959220772964e-05,0.952377460237621,"Low-Low","Not significant",-0.00612329083669933,0.886828796718385,"Low-High","Not significant","rape","crop_bad",10,1.3447859287262
