"region_id","psi_daily_mean","layer_index","date","region_label"
"NL11",0,95,2011-04-05,"Groningen"
"NL11",0.381003081798553,96,2011-04-06,"Groningen"
"NL11",0.0162019766867161,97,2011-04-07,"Groningen"
"NL11",0,98,2011-04-08,"Groningen"
"NL11",0,99,2011-04-09,"Groningen"
"NL11",0,100,2011-04-10,"Groningen"
"NL11",0.0672572553157806,101,2011-04-11,"Groningen"
"NL11",0,102,2011-04-12,"Groningen"
"NL11",0,103,2011-04-13,"Groningen"
"NL11",0,104,2011-04-14,"Groningen"
"NL11",0,105,2011-04-15,"Groningen"
"NL11",0.0548631884157658,106,2011-04-16,"Groningen"
"NL11",0.125435337424278,107,2011-04-17,"Groningen"
"NL11",0.160886108875275,108,2011-04-18,"Groningen"
"NL11",0.49383071064949,109,2011-04-19,"Groningen"
"NL11",0.538157939910889,110,2011-04-20,"Groningen"
"NL11",0.650794506072998,111,2011-04-21,"Groningen"
"NL11",0.740174949169159,112,2011-04-22,"Groningen"
"NL11",0.68193781375885,113,2011-04-23,"Groningen"
"NL11",0.750678777694702,114,2011-04-24,"Groningen"
"NL11",0.529391825199127,115,2011-04-25,"Groningen"
"NL11",0.239904642105103,116,2011-04-26,"Groningen"
"NL11",0.217256084084511,117,2011-04-27,"Groningen"
"NL11",0.29988157749176,118,2011-04-28,"Groningen"
"NL11",0.486178338527679,119,2011-04-29,"Groningen"
"NL11",0.283548295497894,120,2011-04-30,"Groningen"
"NL11",0.081720657646656,121,2011-05-01,"Groningen"
"NL11",0,122,2011-05-02,"Groningen"
"NL11",0,123,2011-05-03,"Groningen"
"NL11",0,124,2011-05-04,"Groningen"
"NL11",0,125,2011-05-05,"Groningen"
"NL11",0.475347459316254,126,2011-05-06,"Groningen"
"NL11",0.981420338153839,127,2011-05-07,"Groningen"
"NL11",1,128,2011-05-08,"Groningen"
"NL11",0.656405627727509,129,2011-05-09,"Groningen"
"NL11",0.131801769137383,130,2011-05-10,"Groningen"
"NL11",0,461,2012-04-05,"Groningen"
"NL11",0,462,2012-04-06,"Groningen"
"NL11",0,463,2012-04-07,"Groningen"
"NL11",0,464,2012-04-08,"Groningen"
"NL11",0,465,2012-04-09,"Groningen"
"NL11",0,466,2012-04-10,"Groningen"
"NL11",0,467,2012-04-11,"Groningen"
"NL11",0,468,2012-04-12,"Groningen"
"NL11",0,469,2012-04-13,"Groningen"
"NL11",0,470,2012-04-14,"Groningen"
"NL11",0,471,2012-04-15,"Groningen"
"NL11",0,472,2012-04-16,"Groningen"
"NL11",0,473,2012-04-17,"Groningen"
"NL11",0,474,2012-04-18,"Groningen"
"NL11",0,475,2012-04-19,"Groningen"
"NL11",0,476,2012-04-20,"Groningen"
"NL11",0,477,2012-04-21,"Groningen"
"NL11",0,478,2012-04-22,"Groningen"
"NL11",0,479,2012-04-23,"Groningen"
"NL11",0,480,2012-04-24,"Groningen"
"NL11",0.0355691164731979,481,2012-04-25,"Groningen"
"NL11",0.119615875184536,482,2012-04-26,"Groningen"
"NL11",0.00618552090600133,483,2012-04-27,"Groningen"
"NL11",0.002889672992751,484,2012-04-28,"Groningen"
"NL11",0.250412106513977,485,2012-04-29,"Groningen"
"NL11",0.481438398361206,486,2012-04-30,"Groningen"
"NL11",0.404422670602798,487,2012-05-01,"Groningen"
"NL11",0.370863854885101,488,2012-05-02,"Groningen"
"NL11",0.212566077709198,489,2012-05-03,"Groningen"
"NL11",0.00565971713513136,490,2012-05-04,"Groningen"
"NL11",0,491,2012-05-05,"Groningen"
"NL11",0,492,2012-05-06,"Groningen"
"NL11",0,493,2012-05-07,"Groningen"
"NL11",0.00442747259512544,494,2012-05-08,"Groningen"
"NL11",0.112722247838974,495,2012-05-09,"Groningen"
"NL11",0.268097847700119,496,2012-05-10,"Groningen"
"NL11",0,826,2013-04-05,"Groningen"
"NL11",0,827,2013-04-06,"Groningen"
"NL11",0,828,2013-04-07,"Groningen"
"NL11",0,829,2013-04-08,"Groningen"
"NL11",0,830,2013-04-09,"Groningen"
"NL11",0,831,2013-04-10,"Groningen"
"NL11",0,832,2013-04-11,"Groningen"
"NL11",0,833,2013-04-12,"Groningen"
"NL11",0,834,2013-04-13,"Groningen"
"NL11",0.399023294448853,835,2013-04-14,"Groningen"
"NL11",0.326308697462082,836,2013-04-15,"Groningen"
"NL11",0.191444709897041,837,2013-04-16,"Groningen"
"NL11",0.381795316934586,838,2013-04-17,"Groningen"
"NL11",0.313775479793549,839,2013-04-18,"Groningen"
"NL11",0,840,2013-04-19,"Groningen"
"NL11",0,841,2013-04-20,"Groningen"
"NL11",0,842,2013-04-21,"Groningen"
"NL11",0.00031638317159377,843,2013-04-22,"Groningen"
"NL11",0.0434758067131042,844,2013-04-23,"Groningen"
"NL11",0.424199819564819,845,2013-04-24,"Groningen"
"NL11",0.516129195690155,846,2013-04-25,"Groningen"
"NL11",0,847,2013-04-26,"Groningen"
"NL11",0,848,2013-04-27,"Groningen"
"NL11",0,849,2013-04-28,"Groningen"
"NL11",0,850,2013-04-29,"Groningen"
"NL11",0,851,2013-04-30,"Groningen"
"NL11",0,852,2013-05-01,"Groningen"
"NL11",0.0195166412740946,853,2013-05-02,"Groningen"
"NL11",0.125716954469681,854,2013-05-03,"Groningen"
"NL11",0.156769052147865,855,2013-05-04,"Groningen"
"NL11",0.206756800413132,856,2013-05-05,"Groningen"
"NL11",0.547599077224731,857,2013-05-06,"Groningen"
"NL11",0.594137847423553,858,2013-05-07,"Groningen"
"NL11",0.00801683869212866,859,2013-05-08,"Groningen"
"NL11",0.326409995555878,860,2013-05-09,"Groningen"
"NL11",0.228489145636559,861,2013-05-10,"Groningen"
"NL11",0.112872056663036,1191,2014-04-05,"Groningen"
"NL11",0.226274088025093,1192,2014-04-06,"Groningen"
"NL11",0,1193,2014-04-07,"Groningen"
"NL11",0,1194,2014-04-08,"Groningen"
"NL11",0,1195,2014-04-09,"Groningen"
"NL11",0.0718434676527977,1196,2014-04-10,"Groningen"
"NL11",3.35078766511288e-05,1197,2014-04-11,"Groningen"
"NL11",0,1198,2014-04-12,"Groningen"
"NL11",3.53691143573087e-06,1199,2014-04-13,"Groningen"
"NL11",0,1200,2014-04-14,"Groningen"
"NL11",0,1201,2014-04-15,"Groningen"
"NL11",0,1202,2014-04-16,"Groningen"
"NL11",0.00143150566145778,1203,2014-04-17,"Groningen"
"NL11",0,1204,2014-04-18,"Groningen"
"NL11",0.00737996632233262,1205,2014-04-19,"Groningen"
"NL11",0.393392145633698,1206,2014-04-20,"Groningen"
"NL11",0.113528273999691,1207,2014-04-21,"Groningen"
"NL11",0.321894973516464,1208,2014-04-22,"Groningen"
"NL11",0.196219101548195,1209,2014-04-23,"Groningen"
"NL11",0.370475739240646,1210,2014-04-24,"Groningen"
"NL11",0.512625694274902,1211,2014-04-25,"Groningen"
"NL11",0.181347236037254,1212,2014-04-26,"Groningen"
"NL11",0.105192869901657,1213,2014-04-27,"Groningen"
"NL11",0.376235902309418,1214,2014-04-28,"Groningen"
"NL11",0.258002996444702,1215,2014-04-29,"Groningen"
"NL11",0.282799959182739,1216,2014-04-30,"Groningen"
"NL11",0.00756064942106605,1217,2014-05-01,"Groningen"
"NL11",0,1218,2014-05-02,"Groningen"
"NL11",0,1219,2014-05-03,"Groningen"
"NL11",0,1220,2014-05-04,"Groningen"
"NL11",0.225688636302948,1221,2014-05-05,"Groningen"
"NL11",0.226909682154655,1222,2014-05-06,"Groningen"
"NL11",0.0236734990030527,1223,2014-05-07,"Groningen"
"NL11",0,1224,2014-05-08,"Groningen"
"NL11",0.000934699492063373,1225,2014-05-09,"Groningen"
"NL11",0,1226,2014-05-10,"Groningen"
"NL11",0,1556,2015-04-05,"Groningen"
"NL11",0,1557,2015-04-06,"Groningen"
"NL11",0,1558,2015-04-07,"Groningen"
"NL11",0,1559,2015-04-08,"Groningen"
"NL11",0,1560,2015-04-09,"Groningen"
"NL11",0.0919341817498207,1561,2015-04-10,"Groningen"
"NL11",0,1562,2015-04-11,"Groningen"
"NL11",0,1563,2015-04-12,"Groningen"
"NL11",0,1564,2015-04-13,"Groningen"
"NL11",0.073978565633297,1565,2015-04-14,"Groningen"
"NL11",0.209861949086189,1566,2015-04-15,"Groningen"
"NL11",0,1567,2015-04-16,"Groningen"
"NL11",0,1568,2015-04-17,"Groningen"
"NL11",0,1569,2015-04-18,"Groningen"
"NL11",0,1570,2015-04-19,"Groningen"
"NL11",0,1571,2015-04-20,"Groningen"
"NL11",0,1572,2015-04-21,"Groningen"
"NL11",0,1573,2015-04-22,"Groningen"
"NL11",0,1574,2015-04-23,"Groningen"
"NL11",0.105639547109604,1575,2015-04-24,"Groningen"
"NL11",0.0955082625150681,1576,2015-04-25,"Groningen"
"NL11",0,1577,2015-04-26,"Groningen"
"NL11",0,1578,2015-04-27,"Groningen"
"NL11",0,1579,2015-04-28,"Groningen"
"NL11",0,1580,2015-04-29,"Groningen"
"NL11",0,1581,2015-04-30,"Groningen"
"NL11",0,1582,2015-05-01,"Groningen"
"NL11",0,1583,2015-05-02,"Groningen"
"NL11",0.0851771011948586,1584,2015-05-03,"Groningen"
"NL11",0.0536298900842667,1585,2015-05-04,"Groningen"
"NL11",0.0177567433565855,1586,2015-05-05,"Groningen"
"NL11",0,1587,2015-05-06,"Groningen"
"NL11",0.0685122460126877,1588,2015-05-07,"Groningen"
"NL11",0.187474220991135,1589,2015-05-08,"Groningen"
"NL11",0.170680463314056,1590,2015-05-09,"Groningen"
"NL11",0.266415029764175,1591,2015-05-10,"Groningen"
"NL11",0,1922,2016-04-05,"Groningen"
"NL11",0,1923,2016-04-06,"Groningen"
"NL11",0,1924,2016-04-07,"Groningen"
"NL11",0,1925,2016-04-08,"Groningen"
"NL11",0,1926,2016-04-09,"Groningen"
"NL11",0.0234906226396561,1927,2016-04-10,"Groningen"
"NL11",0.0564008168876171,1928,2016-04-11,"Groningen"
"NL11",0.000160221199621446,1929,2016-04-12,"Groningen"
"NL11",3.8569928619836e-06,1930,2016-04-13,"Groningen"
"NL11",0,1931,2016-04-14,"Groningen"
"NL11",0,1932,2016-04-15,"Groningen"
"NL11",0,1933,2016-04-16,"Groningen"
"NL11",0,1934,2016-04-17,"Groningen"
"NL11",0,1935,2016-04-18,"Groningen"
"NL11",0,1936,2016-04-19,"Groningen"
"NL11",0,1937,2016-04-20,"Groningen"
"NL11",0,1938,2016-04-21,"Groningen"
"NL11",0,1939,2016-04-22,"Groningen"
"NL11",0,1940,2016-04-23,"Groningen"
"NL11",0,1941,2016-04-24,"Groningen"
"NL11",0,1942,2016-04-25,"Groningen"
"NL11",0,1943,2016-04-26,"Groningen"
"NL11",0,1944,2016-04-27,"Groningen"
"NL11",0,1945,2016-04-28,"Groningen"
"NL11",0,1946,2016-04-29,"Groningen"
"NL11",0,1947,2016-04-30,"Groningen"
"NL11",0,1948,2016-05-01,"Groningen"
"NL11",0.0910346582531929,1949,2016-05-02,"Groningen"
"NL11",0.00262631336227059,1950,2016-05-03,"Groningen"
"NL11",0.0063877310603857,1951,2016-05-04,"Groningen"
"NL11",0.279897570610046,1952,2016-05-05,"Groningen"
"NL11",0.747613728046417,1953,2016-05-06,"Groningen"
"NL11",0.997333109378815,1954,2016-05-07,"Groningen"
"NL11",0.995077729225159,1955,2016-05-08,"Groningen"
"NL11",0.994751691818237,1956,2016-05-09,"Groningen"
"NL11",0.980376601219177,1957,2016-05-10,"Groningen"
"NL11",0,2287,2017-04-05,"Groningen"
"NL11",0,2288,2017-04-06,"Groningen"
"NL11",0.0103649944067001,2289,2017-04-07,"Groningen"
"NL11",0,2290,2017-04-08,"Groningen"
"NL11",0.193631216883659,2291,2017-04-09,"Groningen"
"NL11",5.58465180802159e-05,2292,2017-04-10,"Groningen"
"NL11",0,2293,2017-04-11,"Groningen"
"NL11",0,2294,2017-04-12,"Groningen"
"NL11",0,2295,2017-04-13,"Groningen"
"NL11",0,2296,2017-04-14,"Groningen"
"NL11",0,2297,2017-04-15,"Groningen"
"NL11",0,2298,2017-04-16,"Groningen"
"NL11",0,2299,2017-04-17,"Groningen"
"NL11",0,2300,2017-04-18,"Groningen"
"NL11",0,2301,2017-04-19,"Groningen"
"NL11",0,2302,2017-04-20,"Groningen"
"NL11",0.0250402186065912,2303,2017-04-21,"Groningen"
"NL11",0,2304,2017-04-22,"Groningen"
"NL11",0,2305,2017-04-23,"Groningen"
"NL11",0,2306,2017-04-24,"Groningen"
"NL11",0,2307,2017-04-25,"Groningen"
"NL11",0,2308,2017-04-26,"Groningen"
"NL11",0,2309,2017-04-27,"Groningen"
"NL11",0,2310,2017-04-28,"Groningen"
"NL11",0,2311,2017-04-29,"Groningen"
"NL11",0.0668288543820381,2312,2017-04-30,"Groningen"
"NL11",0.0956351235508919,2313,2017-05-01,"Groningen"
"NL11",0.0326622501015663,2314,2017-05-02,"Groningen"
"NL11",0.067242868244648,2315,2017-05-03,"Groningen"
"NL11",0,2316,2017-05-04,"Groningen"
"NL11",0,2317,2017-05-05,"Groningen"
"NL11",0.0924133732914925,2318,2017-05-06,"Groningen"
"NL11",0.131353259086609,2319,2017-05-07,"Groningen"
"NL11",0,2320,2017-05-08,"Groningen"
"NL11",0,2321,2017-05-09,"Groningen"
"NL11",0,2322,2017-05-10,"Groningen"
"NL11",0,2652,2018-04-05,"Groningen"
"NL11",0,2653,2018-04-06,"Groningen"
"NL11",0.262767672538757,2654,2018-04-07,"Groningen"
"NL11",0.331582367420197,2655,2018-04-08,"Groningen"
"NL11",0.0433487743139267,2656,2018-04-09,"Groningen"
"NL11",0.39395746588707,2657,2018-04-10,"Groningen"
"NL11",0.00272476417012513,2658,2018-04-11,"Groningen"
"NL11",0.038038220256567,2659,2018-04-12,"Groningen"
"NL11",0.0795593112707138,2660,2018-04-13,"Groningen"
"NL11",0.000233118058531545,2661,2018-04-14,"Groningen"
"NL11",0.0578939951956272,2662,2018-04-15,"Groningen"
"NL11",0.179625019431114,2663,2018-04-16,"Groningen"
"NL11",0.275170087814331,2664,2018-04-17,"Groningen"
"NL11",0.693274199962616,2665,2018-04-18,"Groningen"
"NL11",0.998001217842102,2666,2018-04-19,"Groningen"
"NL11",0.789035141468048,2667,2018-04-20,"Groningen"
"NL11",0.286111652851105,2668,2018-04-21,"Groningen"
"NL11",0.351248145103455,2669,2018-04-22,"Groningen"
"NL11",0.270688623189926,2670,2018-04-23,"Groningen"
"NL11",0.0166962519288063,2671,2018-04-24,"Groningen"
"NL11",0.00416684476658702,2672,2018-04-25,"Groningen"
"NL11",0,2673,2018-04-26,"Groningen"
"NL11",0.00138690625317395,2674,2018-04-27,"Groningen"
"NL11",0.0848695635795593,2675,2018-04-28,"Groningen"
"NL11",0,2676,2018-04-29,"Groningen"
"NL11",0.0188462976366282,2677,2018-04-30,"Groningen"
"NL11",0,2678,2018-05-01,"Groningen"
"NL11",0.119948692619801,2679,2018-05-02,"Groningen"
"NL11",0.00144796469248831,2680,2018-05-03,"Groningen"
"NL11",0.00411777989938855,2681,2018-05-04,"Groningen"
"NL11",0.308576434850693,2682,2018-05-05,"Groningen"
"NL11",0.714282333850861,2683,2018-05-06,"Groningen"
"NL11",0.87144935131073,2684,2018-05-07,"Groningen"
"NL11",0.998244345188141,2685,2018-05-08,"Groningen"
"NL11",0.635320365428925,2686,2018-05-09,"Groningen"
"NL11",0.19328585267067,2687,2018-05-10,"Groningen"
"NL11",0,3017,2019-04-05,"Groningen"
"NL11",0.0383996739983559,3018,2019-04-06,"Groningen"
"NL11",0.280116260051727,3019,2019-04-07,"Groningen"
"NL11",0.0517021715641022,3020,2019-04-08,"Groningen"
"NL11",0,3021,2019-04-09,"Groningen"
"NL11",0,3022,2019-04-10,"Groningen"
"NL11",0,3023,2019-04-11,"Groningen"
"NL11",0,3024,2019-04-12,"Groningen"
"NL11",0,3025,2019-04-13,"Groningen"
"NL11",0,3026,2019-04-14,"Groningen"
"NL11",5.58465180802159e-05,3027,2019-04-15,"Groningen"
"NL11",1.86154502443969e-05,3028,2019-04-16,"Groningen"
"NL11",0.268993526697159,3029,2019-04-17,"Groningen"
"NL11",0.415530145168304,3030,2019-04-18,"Groningen"
"NL11",0.508360743522644,3031,2019-04-19,"Groningen"
"NL11",0.395902425050735,3032,2019-04-20,"Groningen"
"NL11",0.302517771720886,3033,2019-04-21,"Groningen"
"NL11",0.65397036075592,3034,2019-04-22,"Groningen"
"NL11",0.637419879436493,3035,2019-04-23,"Groningen"
"NL11",0.0284988489001989,3036,2019-04-24,"Groningen"
"NL11",0.26040118932724,3037,2019-04-25,"Groningen"
"NL11",0.166554808616638,3038,2019-04-26,"Groningen"
"NL11",0.00106685748323798,3039,2019-04-27,"Groningen"
"NL11",0,3040,2019-04-28,"Groningen"
"NL11",0,3041,2019-04-29,"Groningen"
"NL11",0.00183263933286071,3042,2019-04-30,"Groningen"
"NL11",0,3043,2019-05-01,"Groningen"
"NL11",0.005005843937397,3044,2019-05-02,"Groningen"
"NL11",0,3045,2019-05-03,"Groningen"
"NL11",0,3046,2019-05-04,"Groningen"
"NL11",0,3047,2019-05-05,"Groningen"
"NL11",0,3048,2019-05-06,"Groningen"
"NL11",0,3049,2019-05-07,"Groningen"
"NL11",0,3050,2019-05-08,"Groningen"
"NL11",0.0373600125312805,3051,2019-05-09,"Groningen"
"NL11",1.86154502443969e-05,3052,2019-05-10,"Groningen"
"NL11",0.217339217662811,3383,2020-04-05,"Groningen"
"NL11",0.426825255155563,3384,2020-04-06,"Groningen"
"NL11",0.119136847555637,3385,2020-04-07,"Groningen"
"NL11",0.296112477779388,3386,2020-04-08,"Groningen"
"NL11",0.00497017288580537,3387,2020-04-09,"Groningen"
"NL11",0,3388,2020-04-10,"Groningen"
"NL11",0.0373881086707115,3389,2020-04-11,"Groningen"
"NL11",0.269131779670715,3390,2020-04-12,"Groningen"
"NL11",0,3391,2020-04-13,"Groningen"
"NL11",0,3392,2020-04-14,"Groningen"
"NL11",0,3393,2020-04-15,"Groningen"
"NL11",0,3394,2020-04-16,"Groningen"
"NL11",0,3395,2020-04-17,"Groningen"
"NL11",0.0423864088952541,3396,2020-04-18,"Groningen"
"NL11",0.0307855419814587,3397,2020-04-19,"Groningen"
"NL11",0.0882063582539558,3398,2020-04-20,"Groningen"
"NL11",0.24130342900753,3399,2020-04-21,"Groningen"
"NL11",0.340458542108536,3400,2020-04-22,"Groningen"
"NL11",0.419235944747925,3401,2020-04-23,"Groningen"
"NL11",0.0705651864409447,3402,2020-04-24,"Groningen"
"NL11",3.72302338291775e-06,3403,2020-04-25,"Groningen"
"NL11",0,3404,2020-04-26,"Groningen"
"NL11",0.19587916135788,3405,2020-04-27,"Groningen"
"NL11",0.000137774768518284,3406,2020-04-28,"Groningen"
"NL11",0.00705399783328176,3407,2020-04-29,"Groningen"
"NL11",0.0827508717775345,3408,2020-04-30,"Groningen"
"NL11",0,3409,2020-05-01,"Groningen"
"NL11",0.000336871802574024,3410,2020-05-02,"Groningen"
"NL11",0.0243791174143553,3411,2020-05-03,"Groningen"
"NL11",0,3412,2020-05-04,"Groningen"
"NL11",0,3413,2020-05-05,"Groningen"
"NL11",0,3414,2020-05-06,"Groningen"
"NL11",0.00661590183153749,3415,2020-05-07,"Groningen"
"NL11",0.345240563154221,3416,2020-05-08,"Groningen"
"NL11",0.608788251876831,3417,2020-05-09,"Groningen"
"NL11",0.146025121212006,3418,2020-05-10,"Groningen"
"NL11",0,3748,2021-04-05,"Groningen"
"NL11",0,3749,2021-04-06,"Groningen"
"NL11",0,3750,2021-04-07,"Groningen"
"NL11",0,3751,2021-04-08,"Groningen"
"NL11",0,3752,2021-04-09,"Groningen"
"NL11",0,3753,2021-04-10,"Groningen"
"NL11",0,3754,2021-04-11,"Groningen"
"NL11",0,3755,2021-04-12,"Groningen"
"NL11",0,3756,2021-04-13,"Groningen"
"NL11",0,3757,2021-04-14,"Groningen"
"NL11",0,3758,2021-04-15,"Groningen"
"NL11",0,3759,2021-04-16,"Groningen"
"NL11",0,3760,2021-04-17,"Groningen"
"NL11",0,3761,2021-04-18,"Groningen"
"NL11",0.00064509327057749,3762,2021-04-19,"Groningen"
"NL11",0.0309326034039259,3763,2021-04-20,"Groningen"
"NL11",0,3764,2021-04-21,"Groningen"
"NL11",0,3765,2021-04-22,"Groningen"
"NL11",0,3766,2021-04-23,"Groningen"
"NL11",0,3767,2021-04-24,"Groningen"
"NL11",0,3768,2021-04-25,"Groningen"
"NL11",0,3769,2021-04-26,"Groningen"
"NL11",0,3770,2021-04-27,"Groningen"
"NL11",4.46771955466829e-05,3771,2021-04-28,"Groningen"
"NL11",0,3772,2021-04-29,"Groningen"
"NL11",0,3773,2021-04-30,"Groningen"
"NL11",0,3774,2021-05-01,"Groningen"
"NL11",0,3775,2021-05-02,"Groningen"
"NL11",0,3776,2021-05-03,"Groningen"
"NL11",0,3777,2021-05-04,"Groningen"
"NL11",0,3778,2021-05-05,"Groningen"
"NL11",0,3779,2021-05-06,"Groningen"
"NL11",0,3780,2021-05-07,"Groningen"
"NL11",0,3781,2021-05-08,"Groningen"
"NL11",0.749009013175964,3782,2021-05-09,"Groningen"
"NL11",0.320492327213287,3783,2021-05-10,"Groningen"
"NL11",0,4113,2022-04-05,"Groningen"
"NL11",0,4114,2022-04-06,"Groningen"
"NL11",0,4115,2022-04-07,"Groningen"
"NL11",0,4116,2022-04-08,"Groningen"
"NL11",0,4117,2022-04-09,"Groningen"
"NL11",0,4118,2022-04-10,"Groningen"
"NL11",0,4119,2022-04-11,"Groningen"
"NL11",0.256274938583374,4120,2022-04-12,"Groningen"
"NL11",0.311466872692108,4121,2022-04-13,"Groningen"
"NL11",0.0723582804203033,4122,2022-04-14,"Groningen"
"NL11",0,4123,2022-04-15,"Groningen"
"NL11",0,4124,2022-04-16,"Groningen"
"NL11",0.02899569272995,4125,2022-04-17,"Groningen"
"NL11",0.206726059317589,4126,2022-04-18,"Groningen"
"NL11",0.0556067302823067,4127,2022-04-19,"Groningen"
"NL11",0.00747064640745521,4128,2022-04-20,"Groningen"
"NL11",0.119426190853119,4129,2022-04-21,"Groningen"
"NL11",0.237308844923973,4130,2022-04-22,"Groningen"
"NL11",0.253472983837128,4131,2022-04-23,"Groningen"
"NL11",0.0382670797407627,4132,2022-04-24,"Groningen"
"NL11",0,4133,2022-04-25,"Groningen"
"NL11",0,4134,2022-04-26,"Groningen"
"NL11",0,4135,2022-04-27,"Groningen"
"NL11",0,4136,2022-04-28,"Groningen"
"NL11",0,4137,2022-04-29,"Groningen"
"NL11",0,4138,2022-04-30,"Groningen"
"NL11",0,4139,2022-05-01,"Groningen"
"NL11",0.000207971344934776,4140,2022-05-02,"Groningen"
"NL11",0,4141,2022-05-03,"Groningen"
"NL11",0,4142,2022-05-04,"Groningen"
"NL11",0.120923265814781,4143,2022-05-05,"Groningen"
"NL11",0.337380737066269,4144,2022-05-06,"Groningen"
"NL11",0.271981805562973,4145,2022-05-07,"Groningen"
"NL11",0.000331988238031045,4146,2022-05-08,"Groningen"
"NL11",0.356494754552841,4147,2022-05-09,"Groningen"
"NL11",0.684933662414551,4148,2022-05-10,"Groningen"
"NL12",0,95,2011-04-05,"Friesland (NL)"
"NL12",0.314999103546143,96,2011-04-06,"Friesland (NL)"
"NL12",0.0267541520297527,97,2011-04-07,"Friesland (NL)"
"NL12",0.000874524586834013,98,2011-04-08,"Friesland (NL)"
"NL12",0,99,2011-04-09,"Friesland (NL)"
"NL12",0,100,2011-04-10,"Friesland (NL)"
"NL12",0.0245453808456659,101,2011-04-11,"Friesland (NL)"
"NL12",0,102,2011-04-12,"Friesland (NL)"
"NL12",0,103,2011-04-13,"Friesland (NL)"
"NL12",0,104,2011-04-14,"Friesland (NL)"
"NL12",0,105,2011-04-15,"Friesland (NL)"
"NL12",0.0694654211401939,106,2011-04-16,"Friesland (NL)"
"NL12",0.106002554297447,107,2011-04-17,"Friesland (NL)"
"NL12",0.240266367793083,108,2011-04-18,"Friesland (NL)"
"NL12",0.57990688085556,109,2011-04-19,"Friesland (NL)"
"NL12",0.647485256195068,110,2011-04-20,"Friesland (NL)"
"NL12",0.72865355014801,111,2011-04-21,"Friesland (NL)"
"NL12",0.835336208343506,112,2011-04-22,"Friesland (NL)"
"NL12",0.748997151851654,113,2011-04-23,"Friesland (NL)"
"NL12",0.837836563587189,114,2011-04-24,"Friesland (NL)"
"NL12",0.630090773105621,115,2011-04-25,"Friesland (NL)"
"NL12",0.198122307658195,116,2011-04-26,"Friesland (NL)"
"NL12",0.149879813194275,117,2011-04-27,"Friesland (NL)"
"NL12",0.390800982713699,118,2011-04-28,"Friesland (NL)"
"NL12",0.561195909976959,119,2011-04-29,"Friesland (NL)"
"NL12",0.336040467023849,120,2011-04-30,"Friesland (NL)"
"NL12",0.158336013555527,121,2011-05-01,"Friesland (NL)"
"NL12",0,122,2011-05-02,"Friesland (NL)"
"NL12",0,123,2011-05-03,"Friesland (NL)"
"NL12",0,124,2011-05-04,"Friesland (NL)"
"NL12",0,125,2011-05-05,"Friesland (NL)"
"NL12",0.52124810218811,126,2011-05-06,"Friesland (NL)"
"NL12",1,127,2011-05-07,"Friesland (NL)"
"NL12",1,128,2011-05-08,"Friesland (NL)"
"NL12",0.548406481742859,129,2011-05-09,"Friesland (NL)"
"NL12",0.195300310850143,130,2011-05-10,"Friesland (NL)"
"NL12",0,461,2012-04-05,"Friesland (NL)"
"NL12",0,462,2012-04-06,"Friesland (NL)"
"NL12",0,463,2012-04-07,"Friesland (NL)"
"NL12",0,464,2012-04-08,"Friesland (NL)"
"NL12",0,465,2012-04-09,"Friesland (NL)"
"NL12",0,466,2012-04-10,"Friesland (NL)"
"NL12",0,467,2012-04-11,"Friesland (NL)"
"NL12",0,468,2012-04-12,"Friesland (NL)"
"NL12",0,469,2012-04-13,"Friesland (NL)"
"NL12",0,470,2012-04-14,"Friesland (NL)"
"NL12",0,471,2012-04-15,"Friesland (NL)"
"NL12",0,472,2012-04-16,"Friesland (NL)"
"NL12",0,473,2012-04-17,"Friesland (NL)"
"NL12",0,474,2012-04-18,"Friesland (NL)"
"NL12",0,475,2012-04-19,"Friesland (NL)"
"NL12",0,476,2012-04-20,"Friesland (NL)"
"NL12",0,477,2012-04-21,"Friesland (NL)"
"NL12",0,478,2012-04-22,"Friesland (NL)"
"NL12",0,479,2012-04-23,"Friesland (NL)"
"NL12",0,480,2012-04-24,"Friesland (NL)"
"NL12",0.0120460838079453,481,2012-04-25,"Friesland (NL)"
"NL12",0.170979455113411,482,2012-04-26,"Friesland (NL)"
"NL12",0,483,2012-04-27,"Friesland (NL)"
"NL12",0,484,2012-04-28,"Friesland (NL)"
"NL12",0.0921572223305702,485,2012-04-29,"Friesland (NL)"
"NL12",0.4640112221241,486,2012-04-30,"Friesland (NL)"
"NL12",0.385134249925613,487,2012-05-01,"Friesland (NL)"
"NL12",0.220134079456329,488,2012-05-02,"Friesland (NL)"
"NL12",0.139658197760582,489,2012-05-03,"Friesland (NL)"
"NL12",0,490,2012-05-04,"Friesland (NL)"
"NL12",0,491,2012-05-05,"Friesland (NL)"
"NL12",0,492,2012-05-06,"Friesland (NL)"
"NL12",0,493,2012-05-07,"Friesland (NL)"
"NL12",0.00520793488249183,494,2012-05-08,"Friesland (NL)"
"NL12",0.12185475975275,495,2012-05-09,"Friesland (NL)"
"NL12",0.351028650999069,496,2012-05-10,"Friesland (NL)"
"NL12",0,826,2013-04-05,"Friesland (NL)"
"NL12",0,827,2013-04-06,"Friesland (NL)"
"NL12",0,828,2013-04-07,"Friesland (NL)"
"NL12",0,829,2013-04-08,"Friesland (NL)"
"NL12",0,830,2013-04-09,"Friesland (NL)"
"NL12",0,831,2013-04-10,"Friesland (NL)"
"NL12",0,832,2013-04-11,"Friesland (NL)"
