"region_id","layer","psi_daily_mean","layer_index","date","region_label"
"NL11","mean.tg_91",0.106274105608463,91,2011-04-01,"Groningen"
"NL11","mean.tg_92",0.553982436656952,92,2011-04-02,"Groningen"
"NL11","mean.tg_93",0.0629026368260384,93,2011-04-03,"Groningen"
"NL11","mean.tg_94",0.00079198571620509,94,2011-04-04,"Groningen"
"NL11","mean.tg_95",0,95,2011-04-05,"Groningen"
"NL11","mean.tg_96",0.381003081798553,96,2011-04-06,"Groningen"
"NL11","mean.tg_97",0.0162019766867161,97,2011-04-07,"Groningen"
"NL11","mean.tg_98",0,98,2011-04-08,"Groningen"
"NL11","mean.tg_99",0,99,2011-04-09,"Groningen"
"NL11","mean.tg_100",0,100,2011-04-10,"Groningen"
"NL11","mean.tg_101",0.0672572553157806,101,2011-04-11,"Groningen"
"NL11","mean.tg_102",0,102,2011-04-12,"Groningen"
"NL11","mean.tg_103",0,103,2011-04-13,"Groningen"
"NL11","mean.tg_104",0,104,2011-04-14,"Groningen"
"NL11","mean.tg_105",0,105,2011-04-15,"Groningen"
"NL11","mean.tg_106",0.0548631884157658,106,2011-04-16,"Groningen"
"NL11","mean.tg_107",0.125435337424278,107,2011-04-17,"Groningen"
"NL11","mean.tg_108",0.160886108875275,108,2011-04-18,"Groningen"
"NL11","mean.tg_109",0.49383071064949,109,2011-04-19,"Groningen"
"NL11","mean.tg_110",0.538157939910889,110,2011-04-20,"Groningen"
"NL11","mean.tg_111",0.650794506072998,111,2011-04-21,"Groningen"
"NL11","mean.tg_112",0.740174949169159,112,2011-04-22,"Groningen"
"NL11","mean.tg_113",0.68193781375885,113,2011-04-23,"Groningen"
"NL11","mean.tg_114",0.750678777694702,114,2011-04-24,"Groningen"
"NL11","mean.tg_115",0.529391825199127,115,2011-04-25,"Groningen"
"NL11","mean.tg_116",0.239904642105103,116,2011-04-26,"Groningen"
"NL11","mean.tg_117",0.217256084084511,117,2011-04-27,"Groningen"
"NL11","mean.tg_118",0.29988157749176,118,2011-04-28,"Groningen"
"NL11","mean.tg_119",0.486178338527679,119,2011-04-29,"Groningen"
"NL11","mean.tg_120",0.283548295497894,120,2011-04-30,"Groningen"
"NL11","mean.tg_121",0.081720657646656,121,2011-05-01,"Groningen"
"NL11","mean.tg_122",0,122,2011-05-02,"Groningen"
"NL11","mean.tg_123",0,123,2011-05-03,"Groningen"
"NL11","mean.tg_124",0,124,2011-05-04,"Groningen"
"NL11","mean.tg_125",0,125,2011-05-05,"Groningen"
"NL11","mean.tg_126",0.475347459316254,126,2011-05-06,"Groningen"
"NL11","mean.tg_127",0.981420338153839,127,2011-05-07,"Groningen"
"NL11","mean.tg_128",1,128,2011-05-08,"Groningen"
"NL11","mean.tg_129",0.656405627727509,129,2011-05-09,"Groningen"
"NL11","mean.tg_130",0.131801769137383,130,2011-05-10,"Groningen"
"NL11","mean.tg_131",0.482557892799377,131,2011-05-11,"Groningen"
"NL11","mean.tg_132",0.221476182341576,132,2011-05-12,"Groningen"
"NL11","mean.tg_133",0.304337978363037,133,2011-05-13,"Groningen"
"NL11","mean.tg_134",0.0897624865174294,134,2011-05-14,"Groningen"
"NL11","mean.tg_135",9.99253097688779e-05,135,2011-05-15,"Groningen"
"NL11","mean.tg_136",0.0040654893964529,136,2011-05-16,"Groningen"
"NL11","mean.tg_137",0.331379741430283,137,2011-05-17,"Groningen"
"NL11","mean.tg_138",0.527005851268768,138,2011-05-18,"Groningen"
"NL11","mean.tg_139",0.238491281867027,139,2011-05-19,"Groningen"
"NL11","mean.tg_140",0.36043107509613,140,2011-05-20,"Groningen"
"NL11","mean.tg_141",0.387335360050201,141,2011-05-21,"Groningen"
"NL11","mean.tg_142",0.415348023176193,142,2011-05-22,"Groningen"
"NL11","mean.tg_143",0.615928590297699,143,2011-05-23,"Groningen"
"NL11","mean.tg_144",0.227377161383629,144,2011-05-24,"Groningen"
"NL11","mean.tg_145",0.411764144897461,145,2011-05-25,"Groningen"
"NL11","mean.tg_146",0.0623432397842407,146,2011-05-26,"Groningen"
"NL11","mean.tg_147",0.0967133194208145,147,2011-05-27,"Groningen"
"NL11","mean.tg_148",0.0312980487942696,148,2011-05-28,"Groningen"
"NL11","mean.tg_149",0.501748204231262,149,2011-05-29,"Groningen"
"NL11","mean.tg_150",0.758259236812592,150,2011-05-30,"Groningen"
"NL11","mean.tg_151",0.212197422981262,151,2011-05-31,"Groningen"
"NL11","mean.tg_457",0,457,2012-04-01,"Groningen"
"NL11","mean.tg_458",0,458,2012-04-02,"Groningen"
"NL11","mean.tg_459",0,459,2012-04-03,"Groningen"
"NL11","mean.tg_460",0,460,2012-04-04,"Groningen"
"NL11","mean.tg_461",0,461,2012-04-05,"Groningen"
"NL11","mean.tg_462",0,462,2012-04-06,"Groningen"
"NL11","mean.tg_463",0,463,2012-04-07,"Groningen"
"NL11","mean.tg_464",0,464,2012-04-08,"Groningen"
"NL11","mean.tg_465",0,465,2012-04-09,"Groningen"
"NL11","mean.tg_466",0,466,2012-04-10,"Groningen"
"NL11","mean.tg_467",0,467,2012-04-11,"Groningen"
"NL11","mean.tg_468",0,468,2012-04-12,"Groningen"
"NL11","mean.tg_469",0,469,2012-04-13,"Groningen"
"NL11","mean.tg_470",0,470,2012-04-14,"Groningen"
"NL11","mean.tg_471",0,471,2012-04-15,"Groningen"
"NL11","mean.tg_472",0,472,2012-04-16,"Groningen"
"NL11","mean.tg_473",0,473,2012-04-17,"Groningen"
"NL11","mean.tg_474",0,474,2012-04-18,"Groningen"
"NL11","mean.tg_475",0,475,2012-04-19,"Groningen"
"NL11","mean.tg_476",0,476,2012-04-20,"Groningen"
"NL11","mean.tg_477",0,477,2012-04-21,"Groningen"
"NL11","mean.tg_478",0,478,2012-04-22,"Groningen"
"NL11","mean.tg_479",0,479,2012-04-23,"Groningen"
"NL11","mean.tg_480",0,480,2012-04-24,"Groningen"
"NL11","mean.tg_481",0.0355691164731979,481,2012-04-25,"Groningen"
"NL11","mean.tg_482",0.119615875184536,482,2012-04-26,"Groningen"
"NL11","mean.tg_483",0.00618552090600133,483,2012-04-27,"Groningen"
"NL11","mean.tg_484",0.002889672992751,484,2012-04-28,"Groningen"
"NL11","mean.tg_485",0.250412106513977,485,2012-04-29,"Groningen"
"NL11","mean.tg_486",0.481438398361206,486,2012-04-30,"Groningen"
"NL11","mean.tg_487",0.404422670602798,487,2012-05-01,"Groningen"
"NL11","mean.tg_488",0.370863854885101,488,2012-05-02,"Groningen"
"NL11","mean.tg_489",0.212566077709198,489,2012-05-03,"Groningen"
"NL11","mean.tg_490",0.00565971713513136,490,2012-05-04,"Groningen"
"NL11","mean.tg_491",0,491,2012-05-05,"Groningen"
"NL11","mean.tg_492",0,492,2012-05-06,"Groningen"
"NL11","mean.tg_493",0,493,2012-05-07,"Groningen"
"NL11","mean.tg_494",0.00442747259512544,494,2012-05-08,"Groningen"
"NL11","mean.tg_495",0.112722247838974,495,2012-05-09,"Groningen"
"NL11","mean.tg_496",0.268097847700119,496,2012-05-10,"Groningen"
"NL11","mean.tg_497",0.416370034217834,497,2012-05-11,"Groningen"
"NL11","mean.tg_498",0,498,2012-05-12,"Groningen"
"NL11","mean.tg_499",0,499,2012-05-13,"Groningen"
"NL11","mean.tg_500",0.0669693574309349,500,2012-05-14,"Groningen"
"NL11","mean.tg_501",0,501,2012-05-15,"Groningen"
"NL11","mean.tg_502",0,502,2012-05-16,"Groningen"
"NL11","mean.tg_503",0.000126326631288975,503,2012-05-17,"Groningen"
"NL11","mean.tg_504",0.366991698741913,504,2012-05-18,"Groningen"
"NL11","mean.tg_505",0.541216433048248,505,2012-05-19,"Groningen"
"NL11","mean.tg_506",0.685681641101837,506,2012-05-20,"Groningen"
"NL11","mean.tg_507",0.896128833293915,507,2012-05-21,"Groningen"
"NL11","mean.tg_508",0.998564720153809,508,2012-05-22,"Groningen"
"NL11","mean.tg_509",0.837410926818848,509,2012-05-23,"Groningen"
"NL11","mean.tg_510",1,510,2012-05-24,"Groningen"
"NL11","mean.tg_511",0.905533909797668,511,2012-05-25,"Groningen"
"NL11","mean.tg_512",0.865488886833191,512,2012-05-26,"Groningen"
"NL11","mean.tg_513",0.898566246032715,513,2012-05-27,"Groningen"
"NL11","mean.tg_514",0.774734318256378,514,2012-05-28,"Groningen"
"NL11","mean.tg_515",0.334464728832245,515,2012-05-29,"Groningen"
"NL11","mean.tg_516",0.139080807566643,516,2012-05-30,"Groningen"
"NL11","mean.tg_517",0,517,2012-05-31,"Groningen"
"NL11","mean.tg_822",0,822,2013-04-01,"Groningen"
"NL11","mean.tg_823",0,823,2013-04-02,"Groningen"
"NL11","mean.tg_824",0,824,2013-04-03,"Groningen"
"NL11","mean.tg_825",0,825,2013-04-04,"Groningen"
"NL11","mean.tg_826",0,826,2013-04-05,"Groningen"
"NL11","mean.tg_827",0,827,2013-04-06,"Groningen"
"NL11","mean.tg_828",0,828,2013-04-07,"Groningen"
"NL11","mean.tg_829",0,829,2013-04-08,"Groningen"
"NL11","mean.tg_830",0,830,2013-04-09,"Groningen"
"NL11","mean.tg_831",0,831,2013-04-10,"Groningen"
"NL11","mean.tg_832",0,832,2013-04-11,"Groningen"
"NL11","mean.tg_833",0,833,2013-04-12,"Groningen"
"NL11","mean.tg_834",0,834,2013-04-13,"Groningen"
"NL11","mean.tg_835",0.399023294448853,835,2013-04-14,"Groningen"
"NL11","mean.tg_836",0.326308697462082,836,2013-04-15,"Groningen"
"NL11","mean.tg_837",0.191444709897041,837,2013-04-16,"Groningen"
"NL11","mean.tg_838",0.381795346736908,838,2013-04-17,"Groningen"
"NL11","mean.tg_839",0.313775479793549,839,2013-04-18,"Groningen"
"NL11","mean.tg_840",0,840,2013-04-19,"Groningen"
"NL11","mean.tg_841",0,841,2013-04-20,"Groningen"
"NL11","mean.tg_842",0,842,2013-04-21,"Groningen"
"NL11","mean.tg_843",0.00031638317159377,843,2013-04-22,"Groningen"
"NL11","mean.tg_844",0.0434758067131042,844,2013-04-23,"Groningen"
"NL11","mean.tg_845",0.424199819564819,845,2013-04-24,"Groningen"
"NL11","mean.tg_846",0.516129195690155,846,2013-04-25,"Groningen"
"NL11","mean.tg_847",0,847,2013-04-26,"Groningen"
"NL11","mean.tg_848",0,848,2013-04-27,"Groningen"
"NL11","mean.tg_849",0,849,2013-04-28,"Groningen"
"NL11","mean.tg_850",0,850,2013-04-29,"Groningen"
"NL11","mean.tg_851",0,851,2013-04-30,"Groningen"
"NL11","mean.tg_852",0,852,2013-05-01,"Groningen"
"NL11","mean.tg_853",0.0195166412740946,853,2013-05-02,"Groningen"
"NL11","mean.tg_854",0.125716954469681,854,2013-05-03,"Groningen"
"NL11","mean.tg_855",0.156769052147865,855,2013-05-04,"Groningen"
"NL11","mean.tg_856",0.206756800413132,856,2013-05-05,"Groningen"
"NL11","mean.tg_857",0.547599077224731,857,2013-05-06,"Groningen"
"NL11","mean.tg_858",0.594137847423553,858,2013-05-07,"Groningen"
"NL11","mean.tg_859",0.00801683869212866,859,2013-05-08,"Groningen"
"NL11","mean.tg_860",0.326409995555878,860,2013-05-09,"Groningen"
"NL11","mean.tg_861",0.228489145636559,861,2013-05-10,"Groningen"
"NL11","mean.tg_862",1.84357868420193e-05,862,2013-05-11,"Groningen"
"NL11","mean.tg_863",0.0122946640476584,863,2013-05-12,"Groningen"
"NL11","mean.tg_864",0.0013108755229041,864,2013-05-13,"Groningen"
"NL11","mean.tg_865",0,865,2013-05-14,"Groningen"
"NL11","mean.tg_866",0.183362603187561,866,2013-05-15,"Groningen"
"NL11","mean.tg_867",0.0128681557253003,867,2013-05-16,"Groningen"
"NL11","mean.tg_868",0.00522689195349813,868,2013-05-17,"Groningen"
"NL11","mean.tg_869",0.0228191632777452,869,2013-05-18,"Groningen"
"NL11","mean.tg_870",0.112117283046246,870,2013-05-19,"Groningen"
"NL11","mean.tg_871",0.169927701354027,871,2013-05-20,"Groningen"
"NL11","mean.tg_872",0.00284932344220579,872,2013-05-21,"Groningen"
"NL11","mean.tg_873",0,873,2013-05-22,"Groningen"
"NL11","mean.tg_874",0,874,2013-05-23,"Groningen"
"NL11","mean.tg_875",0,875,2013-05-24,"Groningen"
"NL11","mean.tg_876",0,876,2013-05-25,"Groningen"
"NL11","mean.tg_877",0,877,2013-05-26,"Groningen"
"NL11","mean.tg_878",0.191566631197929,878,2013-05-27,"Groningen"
"NL11","mean.tg_879",0.293778508901596,879,2013-05-28,"Groningen"
"NL11","mean.tg_880",0.168315663933754,880,2013-05-29,"Groningen"
"NL11","mean.tg_881",0.347404330968857,881,2013-05-30,"Groningen"
"NL11","mean.tg_882",0.382392883300781,882,2013-05-31,"Groningen"
"NL11","mean.tg_1187",0.0387401208281517,1187,2014-04-01,"Groningen"
"NL11","mean.tg_1188",0.0151088461279869,1188,2014-04-02,"Groningen"
"NL11","mean.tg_1189",0.0968065708875656,1189,2014-04-03,"Groningen"
"NL11","mean.tg_1190",0.0463287234306335,1190,2014-04-04,"Groningen"
"NL11","mean.tg_1191",0.112872056663036,1191,2014-04-05,"Groningen"
"NL11","mean.tg_1192",0.226274088025093,1192,2014-04-06,"Groningen"
"NL11","mean.tg_1193",0,1193,2014-04-07,"Groningen"
"NL11","mean.tg_1194",0,1194,2014-04-08,"Groningen"
"NL11","mean.tg_1195",0,1195,2014-04-09,"Groningen"
"NL11","mean.tg_1196",0.0718434676527977,1196,2014-04-10,"Groningen"
"NL11","mean.tg_1197",3.35078766511288e-05,1197,2014-04-11,"Groningen"
"NL11","mean.tg_1198",0,1198,2014-04-12,"Groningen"
"NL11","mean.tg_1199",3.53691189047822e-06,1199,2014-04-13,"Groningen"
"NL11","mean.tg_1200",0,1200,2014-04-14,"Groningen"
"NL11","mean.tg_1201",0,1201,2014-04-15,"Groningen"
"NL11","mean.tg_1202",0,1202,2014-04-16,"Groningen"
"NL11","mean.tg_1203",0.00143150566145778,1203,2014-04-17,"Groningen"
"NL11","mean.tg_1204",0,1204,2014-04-18,"Groningen"
"NL11","mean.tg_1205",0.00737996632233262,1205,2014-04-19,"Groningen"
"NL11","mean.tg_1206",0.393392145633698,1206,2014-04-20,"Groningen"
"NL11","mean.tg_1207",0.113528273999691,1207,2014-04-21,"Groningen"
"NL11","mean.tg_1208",0.321894973516464,1208,2014-04-22,"Groningen"
"NL11","mean.tg_1209",0.196219101548195,1209,2014-04-23,"Groningen"
"NL11","mean.tg_1210",0.370475739240646,1210,2014-04-24,"Groningen"
"NL11","mean.tg_1211",0.512625694274902,1211,2014-04-25,"Groningen"
"NL11","mean.tg_1212",0.181347236037254,1212,2014-04-26,"Groningen"
"NL11","mean.tg_1213",0.105192869901657,1213,2014-04-27,"Groningen"
"NL11","mean.tg_1214",0.376235902309418,1214,2014-04-28,"Groningen"
"NL11","mean.tg_1215",0.258002996444702,1215,2014-04-29,"Groningen"
"NL11","mean.tg_1216",0.282799959182739,1216,2014-04-30,"Groningen"
"NL11","mean.tg_1217",0.00756064942106605,1217,2014-05-01,"Groningen"
"NL11","mean.tg_1218",0,1218,2014-05-02,"Groningen"
"NL11","mean.tg_1219",0,1219,2014-05-03,"Groningen"
"NL11","mean.tg_1220",0,1220,2014-05-04,"Groningen"
"NL11","mean.tg_1221",0.225688636302948,1221,2014-05-05,"Groningen"
"NL11","mean.tg_1222",0.226909682154655,1222,2014-05-06,"Groningen"
"NL11","mean.tg_1223",0.0236734990030527,1223,2014-05-07,"Groningen"
"NL11","mean.tg_1224",0,1224,2014-05-08,"Groningen"
"NL11","mean.tg_1225",0.000934699433855712,1225,2014-05-09,"Groningen"
"NL11","mean.tg_1226",0,1226,2014-05-10,"Groningen"
"NL11","mean.tg_1227",0,1227,2014-05-11,"Groningen"
"NL11","mean.tg_1228",0.00154423282947391,1228,2014-05-12,"Groningen"
"NL11","mean.tg_1229",0.0117371082305908,1229,2014-05-13,"Groningen"
"NL11","mean.tg_1230",0.00203902344219387,1230,2014-05-14,"Groningen"
"NL11","mean.tg_1231",0.00319537101313472,1231,2014-05-15,"Groningen"
"NL11","mean.tg_1232",0.0570893660187721,1232,2014-05-16,"Groningen"
"NL11","mean.tg_1233",0.267490148544312,1233,2014-05-17,"Groningen"
"NL11","mean.tg_1234",0.46484050154686,1234,2014-05-18,"Groningen"
"NL11","mean.tg_1235",0.645621180534363,1235,2014-05-19,"Groningen"
"NL11","mean.tg_1236",0.972238540649414,1236,2014-05-20,"Groningen"
"NL11","mean.tg_1237",0.978830635547638,1237,2014-05-21,"Groningen"
"NL11","mean.tg_1238",0.0816103368997574,1238,2014-05-22,"Groningen"
"NL11","mean.tg_1239",0.227770879864693,1239,2014-05-23,"Groningen"
"NL11","mean.tg_1240",0.299610286951065,1240,2014-05-24,"Groningen"
"NL11","mean.tg_1241",0.617749094963074,1241,2014-05-25,"Groningen"
"NL11","mean.tg_1242",0.596597909927368,1242,2014-05-26,"Groningen"
"NL11","mean.tg_1243",0,1243,2014-05-27,"Groningen"
"NL11","mean.tg_1244",0.0240991208702326,1244,2014-05-28,"Groningen"
"NL11","mean.tg_1245",0.123912632465363,1245,2014-05-29,"Groningen"
"NL11","mean.tg_1246",0.329455494880676,1246,2014-05-30,"Groningen"
"NL11","mean.tg_1247",0.294837802648544,1247,2014-05-31,"Groningen"
"NL11","mean.tg_1552",0,1552,2015-04-01,"Groningen"
"NL11","mean.tg_1553",0,1553,2015-04-02,"Groningen"
"NL11","mean.tg_1554",0,1554,2015-04-03,"Groningen"
"NL11","mean.tg_1555",0,1555,2015-04-04,"Groningen"
"NL11","mean.tg_1556",0,1556,2015-04-05,"Groningen"
"NL11","mean.tg_1557",0,1557,2015-04-06,"Groningen"
"NL11","mean.tg_1558",0,1558,2015-04-07,"Groningen"
"NL11","mean.tg_1559",0,1559,2015-04-08,"Groningen"
"NL11","mean.tg_1560",0,1560,2015-04-09,"Groningen"
"NL11","mean.tg_1561",0.0919341817498207,1561,2015-04-10,"Groningen"
"NL11","mean.tg_1562",0,1562,2015-04-11,"Groningen"
"NL11","mean.tg_1563",0,1563,2015-04-12,"Groningen"
"NL11","mean.tg_1564",0,1564,2015-04-13,"Groningen"
"NL11","mean.tg_1565",0.073978565633297,1565,2015-04-14,"Groningen"
"NL11","mean.tg_1566",0.209861949086189,1566,2015-04-15,"Groningen"
"NL11","mean.tg_1567",0,1567,2015-04-16,"Groningen"
"NL11","mean.tg_1568",0,1568,2015-04-17,"Groningen"
"NL11","mean.tg_1569",0,1569,2015-04-18,"Groningen"
"NL11","mean.tg_1570",0,1570,2015-04-19,"Groningen"
"NL11","mean.tg_1571",0,1571,2015-04-20,"Groningen"
"NL11","mean.tg_1572",0,1572,2015-04-21,"Groningen"
"NL11","mean.tg_1573",0,1573,2015-04-22,"Groningen"
"NL11","mean.tg_1574",0,1574,2015-04-23,"Groningen"
"NL11","mean.tg_1575",0.105639547109604,1575,2015-04-24,"Groningen"
"NL11","mean.tg_1576",0.0955082625150681,1576,2015-04-25,"Groningen"
"NL11","mean.tg_1577",0,1577,2015-04-26,"Groningen"
"NL11","mean.tg_1578",0,1578,2015-04-27,"Groningen"
"NL11","mean.tg_1579",0,1579,2015-04-28,"Groningen"
"NL11","mean.tg_1580",0,1580,2015-04-29,"Groningen"
"NL11","mean.tg_1581",0,1581,2015-04-30,"Groningen"
"NL11","mean.tg_1582",0,1582,2015-05-01,"Groningen"
"NL11","mean.tg_1583",0,1583,2015-05-02,"Groningen"
"NL11","mean.tg_1584",0.0851771011948586,1584,2015-05-03,"Groningen"
"NL11","mean.tg_1585",0.0536298900842667,1585,2015-05-04,"Groningen"
"NL11","mean.tg_1586",0.0177567433565855,1586,2015-05-05,"Groningen"
"NL11","mean.tg_1587",0,1587,2015-05-06,"Groningen"
"NL11","mean.tg_1588",0.0685122460126877,1588,2015-05-07,"Groningen"
"NL11","mean.tg_1589",0.187474220991135,1589,2015-05-08,"Groningen"
"NL11","mean.tg_1590",0.170680463314056,1590,2015-05-09,"Groningen"
"NL11","mean.tg_1591",0.266415029764175,1591,2015-05-10,"Groningen"
"NL11","mean.tg_1592",0.753732860088348,1592,2015-05-11,"Groningen"
"NL11","mean.tg_1593",0.351340681314468,1593,2015-05-12,"Groningen"
"NL11","mean.tg_1594",0.155123665928841,1594,2015-05-13,"Groningen"
"NL11","mean.tg_1595",1.1169237041031e-05,1595,2015-05-14,"Groningen"
"NL11","mean.tg_1596",0,1596,2015-05-15,"Groningen"
"NL11","mean.tg_1597",0,1597,2015-05-16,"Groningen"
"NL11","mean.tg_1598",0.0842332765460014,1598,2015-05-17,"Groningen"
"NL11","mean.tg_1599",0.00302513525821269,1599,2015-05-18,"Groningen"
"NL11","mean.tg_1600",0.000371729111066088,1600,2015-05-19,"Groningen"
"NL11","mean.tg_1601",7.07588742443477e-06,1601,2015-05-20,"Groningen"
"NL11","mean.tg_1602",0.160421803593636,1602,2015-05-21,"Groningen"
"NL11","mean.tg_1603",0.433404594659805,1603,2015-05-22,"Groningen"
"NL11","mean.tg_1604",0.127171412110329,1604,2015-05-23,"Groningen"
"NL11","mean.tg_1605",0.284160286188126,1605,2015-05-24,"Groningen"
"NL11","mean.tg_1606",0.120947822928429,1606,2015-05-25,"Groningen"
"NL11","mean.tg_1607",0.0333264507353306,1607,2015-05-26,"Groningen"
"NL11","mean.tg_1608",0.268217742443085,1608,2015-05-27,"Groningen"
"NL11","mean.tg_1609",0.122481547296047,1609,2015-05-28,"Groningen"
"NL11","mean.tg_1610",0.0129788843914866,1610,2015-05-29,"Groningen"
"NL11","mean.tg_1611",0.000560702756047249,1611,2015-05-30,"Groningen"
"NL11","mean.tg_1612",0.000163157499628142,1612,2015-05-31,"Groningen"
"NL11","mean.tg_1918",0,1918,2016-04-01,"Groningen"
"NL11","mean.tg_1919",0,1919,2016-04-02,"Groningen"
"NL11","mean.tg_1920",0.311401844024658,1920,2016-04-03,"Groningen"
"NL11","mean.tg_1921",0.191588267683983,1921,2016-04-04,"Groningen"
"NL11","mean.tg_1922",0,1922,2016-04-05,"Groningen"
"NL11","mean.tg_1923",0,1923,2016-04-06,"Groningen"
"NL11","mean.tg_1924",0,1924,2016-04-07,"Groningen"
"NL11","mean.tg_1925",0,1925,2016-04-08,"Groningen"
"NL11","mean.tg_1926",0,1926,2016-04-09,"Groningen"
"NL11","mean.tg_1927",0.0234906226396561,1927,2016-04-10,"Groningen"
"NL11","mean.tg_1928",0.0564008168876171,1928,2016-04-11,"Groningen"
"NL11","mean.tg_1929",0.000160221199621446,1929,2016-04-12,"Groningen"
"NL11","mean.tg_1930",3.8569928619836e-06,1930,2016-04-13,"Groningen"
"NL11","mean.tg_1931",0,1931,2016-04-14,"Groningen"
"NL11","mean.tg_1932",0,1932,2016-04-15,"Groningen"
"NL11","mean.tg_1933",0,1933,2016-04-16,"Groningen"
"NL11","mean.tg_1934",0,1934,2016-04-17,"Groningen"
"NL11","mean.tg_1935",0,1935,2016-04-18,"Groningen"
"NL11","mean.tg_1936",0,1936,2016-04-19,"Groningen"
"NL11","mean.tg_1937",0,1937,2016-04-20,"Groningen"
"NL11","mean.tg_1938",0,1938,2016-04-21,"Groningen"
"NL11","mean.tg_1939",0,1939,2016-04-22,"Groningen"
"NL11","mean.tg_1940",0,1940,2016-04-23,"Groningen"
"NL11","mean.tg_1941",0,1941,2016-04-24,"Groningen"
"NL11","mean.tg_1942",0,1942,2016-04-25,"Groningen"
"NL11","mean.tg_1943",0,1943,2016-04-26,"Groningen"
"NL11","mean.tg_1944",0,1944,2016-04-27,"Groningen"
"NL11","mean.tg_1945",0,1945,2016-04-28,"Groningen"
"NL11","mean.tg_1946",0,1946,2016-04-29,"Groningen"
"NL11","mean.tg_1947",0,1947,2016-04-30,"Groningen"
"NL11","mean.tg_1948",0,1948,2016-05-01,"Groningen"
"NL11","mean.tg_1949",0.0910346582531929,1949,2016-05-02,"Groningen"
"NL11","mean.tg_1950",0.00262631336227059,1950,2016-05-03,"Groningen"
"NL11","mean.tg_1951",0.0063877310603857,1951,2016-05-04,"Groningen"
"NL11","mean.tg_1952",0.279897570610046,1952,2016-05-05,"Groningen"
"NL11","mean.tg_1953",0.747613728046417,1953,2016-05-06,"Groningen"
"NL11","mean.tg_1954",0.997333109378815,1954,2016-05-07,"Groningen"
"NL11","mean.tg_1955",0.995077729225159,1955,2016-05-08,"Groningen"
"NL11","mean.tg_1956",0.994751691818237,1956,2016-05-09,"Groningen"
"NL11","mean.tg_1957",0.980376601219177,1957,2016-05-10,"Groningen"
"NL11","mean.tg_1958",0.985877692699432,1958,2016-05-11,"Groningen"
"NL11","mean.tg_1959",0.864827156066895,1959,2016-05-12,"Groningen"
"NL11","mean.tg_1960",0.319170713424683,1960,2016-05-13,"Groningen"
"NL11","mean.tg_1961",0,1961,2016-05-14,"Groningen"
"NL11","mean.tg_1962",0,1962,2016-05-15,"Groningen"
"NL11","mean.tg_1963",0,1963,2016-05-16,"Groningen"
"NL11","mean.tg_1964",0.124911084771156,1964,2016-05-17,"Groningen"
"NL11","mean.tg_1965",0.375147551298141,1965,2016-05-18,"Groningen"
"NL11","mean.tg_1966",0.47261855006218,1966,2016-05-19,"Groningen"
"NL11","mean.tg_1967",0.326125204563141,1967,2016-05-20,"Groningen"
"NL11","mean.tg_1968",0.799620270729065,1968,2016-05-21,"Groningen"
"NL11","mean.tg_1969",0.00173403683584183,1969,2016-05-22,"Groningen"
"NL11","mean.tg_1970",0.00135084742214531,1970,2016-05-23,"Groningen"
"NL11","mean.tg_1971",0.0485140159726143,1971,2016-05-24,"Groningen"
"NL11","mean.tg_1972",0.268089056015015,1972,2016-05-25,"Groningen"
"NL11","mean.tg_1973",0.322241395711899,1973,2016-05-26,"Groningen"
"NL11","mean.tg_1974",0.360636681318283,1974,2016-05-27,"Groningen"
"NL11","mean.tg_1975",0.710708558559418,1975,2016-05-28,"Groningen"
"NL11","mean.tg_1976",0.662403047084808,1976,2016-05-29,"Groningen"
"NL11","mean.tg_1977",0.386736571788788,1977,2016-05-30,"Groningen"
"NL11","mean.tg_1978",0.989870548248291,1978,2016-05-31,"Groningen"
"NL11","mean.tg_2283",0.0150099918246269,2283,2017-04-01,"Groningen"
"NL11","mean.tg_2284",0.0142371095716953,2284,2017-04-02,"Groningen"
"NL11","mean.tg_2285",0,2285,2017-04-03,"Groningen"
"NL11","mean.tg_2286",0.000812561076600105,2286,2017-04-04,"Groningen"
"NL11","mean.tg_2287",0,2287,2017-04-05,"Groningen"
"NL11","mean.tg_2288",0,2288,2017-04-06,"Groningen"
"NL11","mean.tg_2289",0.0103649944067001,2289,2017-04-07,"Groningen"
"NL11","mean.tg_2290",0,2290,2017-04-08,"Groningen"
"NL11","mean.tg_2291",0.193631216883659,2291,2017-04-09,"Groningen"
"NL11","mean.tg_2292",5.58465180802159e-05,2292,2017-04-10,"Groningen"
"NL11","mean.tg_2293",0,2293,2017-04-11,"Groningen"
"NL11","mean.tg_2294",0,2294,2017-04-12,"Groningen"
"NL11","mean.tg_2295",0,2295,2017-04-13,"Groningen"
"NL11","mean.tg_2296",0,2296,2017-04-14,"Groningen"
"NL11","mean.tg_2297",0,2297,2017-04-15,"Groningen"
"NL11","mean.tg_2298",0,2298,2017-04-16,"Groningen"
"NL11","mean.tg_2299",0,2299,2017-04-17,"Groningen"
"NL11","mean.tg_2300",0,2300,2017-04-18,"Groningen"
"NL11","mean.tg_2301",0,2301,2017-04-19,"Groningen"
"NL11","mean.tg_2302",0,2302,2017-04-20,"Groningen"
"NL11","mean.tg_2303",0.0250402186065912,2303,2017-04-21,"Groningen"
"NL11","mean.tg_2304",0,2304,2017-04-22,"Groningen"
"NL11","mean.tg_2305",0,2305,2017-04-23,"Groningen"
"NL11","mean.tg_2306",0,2306,2017-04-24,"Groningen"
